#Log file generated from the gvl1to2.py converter
#Original log file: geneve-cologny.gvsl
0,0$GVGNSVER,2,0,0
#114853$GVGPSP,3,46.199213,6.150577,0
000114853,0$GVGNSP,000114853,46.199213,6.150577,0,0X03
#114853$GVGPSC,3,11.111111,44.000000,28
000114853,0$GVGNSC,000114853,11.111111,0,44.000000,0X05
#115868$GVGPSP,3,46.199281,6.150685,0
000115868,0$GVGNSP,000115868,46.199281,6.150685,0,0X03
#115868$GVGPSC,3,11.111111,44.000000,28
000115868,0$GVGNSC,000115868,11.111111,0,44.000000,0X05
#116887$GVGPSP,3,46.199356,6.150784,0
000116887,0$GVGNSP,000116887,46.199356,6.150784,0,0X03
#116887$GVGPSC,3,11.111111,43.000000,0
000116887,0$GVGNSC,000116887,11.111111,0,43.000000,0X05
#116908$GVGPSP,3,46.199424,6.150874,0
000116908,0$GVGNSP,000116908,46.199424,6.150874,0,0X03
#116908$GVGPSC,3,11.111111,44.000000,28
000116908,0$GVGNSC,000116908,11.111111,0,44.000000,0X05
#117916$GVGPSP,3,46.199493,6.150982,0
000117916,0$GVGNSP,000117916,46.199493,6.150982,0,0X03
#117916$GVGPSC,3,11.111111,44.000000,28
000117916,0$GVGNSC,000117916,11.111111,0,44.000000,0X05
#118919$GVGPSP,3,46.199561,6.151081,0
000118919,0$GVGNSP,000118919,46.199561,6.151081,0,0X03
#118919$GVGPSC,3,11.111111,42.000000,0
